38	5	233	-37.9387	762.8894	50.5	0	0	0	0	0	0	0	0
39	0	234	-9.3129	762.8894	-54.5	627.646703	614.697955	0.050679	-75.898179	0.05682	-99.163997	164.251226	210.653924
39	1	235	-9.3129	762.8894	-33.5	627.983654	614.435593	0.05033	-75.471137	0.056907	-99.131128	163.687302	210.621674
39	2	236	-9.3129	762.8894	-12.5	628.353981	613.81928	0.050065	-75.285561	0.056655	-98.189097	163.175731	208.463718
39	3	237	-9.3129	762.8894	8.5	628.867679	613.331028	0.050115	-75.954481	0.057059	-98.737015	164.246745	209.346464
39	4	238	-9.3129	762.8894	29.5	629.205149	612.853538	0.049671	-75.267244	0.056858	-97.588545	163.369119	207.675479
39	5	239	-9.3129	762.8894	50.5	629.447337	612.213011	0.049873	-76.058363	0.057251	-97.854428	164.81536	208.081278
40	0	240	19.3129	762.8894	-54.5	624.947243	610.482403	0.043724	-68.240072	0.042862	-46.097364	148.632119	104.168678
40	1	241	19.3129	762.8894	-33.5	625.456543	609.594588	0.043864	-68.974298	0.04344	-46.228715	150.329174	104.52592
40	2	242	19.3129	762.8894	-12.5	625.932445	609.290049	0.043681	-69.035061	0.042959	-44.927042	150.45537	102.051873
40	3	243	19.3129	762.8894	8.5	626.81517	609.270629	0.043643	-69.880526	0.04301	-44.819463	152.348511	101.996343
40	4	244	19.3129	762.8894	29.5	626.977677	608.571669	0.043831	-70.509766	0.043329	-44.666425	153.243945	101.640945
40	5	245	19.3129	762.8894	50.5	627.253116	608.138709	0.043593	-70.213325	0.043206	-43.903885	153.027875	100.637587
41	0	246	47.9387	762.8894	-54.5	625.764404	611.135384	0.052364	-85.788909	0.058032	-73.612373	183.909713	159.705258
41	1	247	47.9387	762.8894	-33.5	626.244116	610.851909	0.052936	-87.549888	0.061265	-79.316407	187.292397	170.172857
41	2	248	47.9387	762.8894	-12.5	626.954273	610.543013	0.052349	-86.805332	0.060606	-77.93972	185.997231	167.820694
41	3	249	47.9387	762.8894	8.5	627.171812	609.977764	0.052096	-86.548475	0.060352	-76.744078	185.427468	165.782194
41	4	250	47.9387	762.8894	29.5	627.946122	609.961435	0.052074	-87.178516	0.060608	-77.22453	186.944977	166.995746
41	5	251	47.9387	762.8894	50.5	627.968086	609.427703	0.052083	-87.138346	0.062336	-79.398196	186.819195	171.207686
42	0	252	76.5645	762.8894	-54.5	625.613418	611.149627	0.053033	-84.869183	0.057582	-71.389287	182.10175	154.881354
42	1	253	76.5645	762.8894	-33.5	626.05736	610.663399	0.05326	-85.704257	0.059206	-73.767516	183.704923	159.463478
42	2	254	76.5645	762.8894	-12.5	626.642501	610.371393	0.05254	-84.835408	0.057859	-71.229329	182.087737	154.877264
42	3	255	76.5645	762.8894	8.5	627.090609	610.035123	0.052523	-85.239305	0.059312	-73.537521	183.12372	159.190152
42	4	256	76.5645	762.8894	29.5	627.617203	609.850877	0.052166	-84.869408	0.058143	-71.118749	182.195931	154.801005
42	5	257	76.5645	762.8894	50.5	627.711295	609.326483	0.052216	-84.946202	0.060389	-74.299414	182.588245	160.947847
43	0	258	105.1903	762.8894	-54.5	626.662589	612.364538	0.05239	-85.230554	0.058497	-73.317384	182.727276	158.839746
43	1	259	105.1903	762.8894	-33.5	626.735605	611.711801	0.05269	-85.910121	0.059152	-74.138466	183.702655	160.099013
43	2	260	105.1903	762.8894	-12.5	627.33463	610.966194	0.052486	-86.006574	0.060806	-76.109577	184.31463	164.5855
43	3	261	105.1903	762.8894	8.5	627.706922	610.707746	0.051896	-85.055947	0.061246	-76.352913	182.639572	165.218099
43	4	262	105.1903	762.8894	29.5	628.008201	609.86702	0.052498	-86.707941	0.062457	-77.956126	185.723706	168.275033
43	5	263	105.1903	762.8894	50.5	628.849112	609.872554	0.052239	-86.851359	0.061863	-76.643656	186.270676	166.094335
44	0	264	133.8161	762.8894	-54.5	0	0	0	0	0	0	0	0
44	1	265	133.8161	762.8894	-33.5	0	0	0	0	0	0	0	0
44	2	266	133.8161	762.8894	-12.5	0	0	0	0	0	0	0	0
44	3	267	133.8161	762.8894	8.5	0	0	0	0	0	0	0	0
44	4	268	133.8161	762.8894	29.5	0	0	0	0	0	0	0	0
44	5	269	133.8161	762.8894	50.5	0	0	0	0	0	0	0	0
45	0	270	162.4419	762.8894	-54.5	626.593253	613.671613	0.052304	-85.492311	0.054747	-70.393914	183.380645	152.708449
45	1	271	162.4419	762.8894	-33.5	627.069923	612.848714	0.052558	-86.5123	0.055193	-70.602312	185.558688	153.468071
45	2	272	162.4419	762.8894	-12.5	627.63323	612.162122	0.052625	-87.256894	0.056013	-71.546293	186.786794	155.16124
45	3	273	162.4419	762.8894	8.5	627.843864	611.67242	0.052722	-87.574102	0.056072	-70.90058	187.439514	153.999291
45	4	274	162.4419	762.8894	29.5	628.41931	611.47708	0.051883	-86.389572	0.055789	-70.2162	185.224133	152.470603
45	5	275	162.4419	762.8894	50.5	628.28895	610.655465	0.051945	-86.370474	0.05671	-70.947862	185.426331	154.256326
46	0	276	191.0677	762.8894	-54.5	0	0	0	0	0	0	0	0
46	1	277	191.0677	762.8894	-33.5	0	0	0	0	0	0	0	0
46	2	278	191.0677	762.8894	-12.5	0	0	0	0	0	0	0	0
46	3	279	191.0677	762.8894	8.5	0	0	0	0	0	0	0	0
46	4	280	191.0677	762.8894	29.5	0	0	0	0	0	0	0	0
46	5	281	191.0677	762.8894	50.5	0	0	0	0	0	0	0	0
47	0	282	219.6935	762.8894	-54.5	627.453388	613.752286	0.051476	-85.951333	0.054453	-73.147172	185.066172	158.44695
47	1	283	219.6935	762.8894	-33.5	627.785627	613.213439	0.052401	-88.500302	0.054664	-73.128026	189.423556	158.128816
47	2	284	219.6935	762.8894	-12.5	628.161292	612.782487	0.051993	-87.876226	0.054499	-72.422905	188.973675	157.374344
47	3	285	219.6935	762.8894	8.5	628.647467	612.15432	0.052281	-89.130902	0.055315	-73.487145	190.91476	159.150335
47	4	286	219.6935	762.8894	29.5	628.861164	611.657171	0.052537	-89.754242	0.056397	-74.673052	192.162026	161.558172
47	5	287	219.6935	762.8894	50.5	629.381444	611.467953	0.048765	-81.610966	0.054012	-69.972643	177.282273	153.060896
